,CityID,CityName,StateProvinceID,Location,LatestRecordedPopulation,LastEditedBy,ValidFrom,ValidTo
24761,24902,Nuiqsut,2,0xE6100000010C52B81E85EB8D5140AD35EF933EDF62C0,402.0,1,2013-01-01 00:00:00,
24762,24903,Nulato,2,0xE6100000010C955286600B2E50406EF5413B4CC363C0,264.0,1,2013-01-01 00:00:00,
24763,24904,Numa,16,0xE6100000010C20370D9B125844400CE8853B973E57C0,92.0,1,2013-01-01 00:00:00,
24764,24905,Numidia,39,0xE6100000010C48BCE1E3B8704440AB5B3D27BD1953C0,244.0,1,2013-01-01 00:00:00,
24765,24906,Nunaka Valley,2,0xE6100000010C0CD6EE0D749A4E40B07DB72F96B862C0,,1,2013-01-01 00:00:00,
24766,24907,Nunam Iqua,2,0xE6100000010C2CA4575E4D444F40AF59D361EA9A64C0,187.0,1,2013-01-01 00:00:00,
24767,24908,Nunapitchuk,2,0xE6100000010C492AF812CF724E40920ABEC4B34E64C0,496.0,1,2013-01-01 00:00:00,
24768,24909,Nunda,33,0xE6100000010C84A0A3552D4A454071581AF8517C53C0,1377.0,1,2013-01-01 00:00:00,
24769,24910,Nunda,43,0xE6100000010C4350DAC0C214464079324976364158C0,43.0,1,2013-01-01 00:00:00,
24770,24911,Nunez,11,0xE6100000010C2D5DC136E23E404055B88A6A369654C0,147.0,1,2013-01-01 00:00:00,
24771,24912,Nunn,6,0xE6100000010C579EF64A0F5A4440DA28A1AAF8315AC0,416.0,1,2013-01-01 00:00:00,
24772,24913,Nunnelly,44,0xE6100000010C750A4D6D04EE41400E396C1107DE55C0,,1,2013-01-01 00:00:00,
24773,24914,Nuremberg,39,0xE6100000010C85CC3A8842784440B55D5782FB0A53C0,434.0,1,2013-01-01 00:00:00,
24774,24915,Nursery,45,0xE6100000010C6DBC85BF70EC3C40907A99724F4658C0,,1,2013-01-01 00:00:00,
24775,24916,Nushagak,2,0xE6100000010C1465CAE259794D40AF6BC548C0CF63C0,,1,2013-01-01 00:00:00,
24776,24917,Nutley,31,0xE6100000010CC1A26CDB41694440E28EDC3F3B8A52C0,,1,2013-01-01 00:00:00,
24777,24918,Nutrioso,3,0xE6100000010C89CF9D60FFF94040A370E250644D5BC0,26.0,1,2013-01-01 00:00:00,
24778,24919,Nutt,32,0xE6100000010C9AD18F86534940406C843419C4DC5AC0,,1,2013-01-01 00:00:00,
24779,24920,Nutter Fort,51,0xE6100000010C2500A4DBB7A14340D5F83BCA771454C0,1593.0,1,2013-01-01 00:00:00,
24780,24921,Nutting Lake,22,0xE6100000010C7F7A7DF7D84445407F37386C36D151C0,,1,2013-01-01 00:00:00,
24781,24922,Nuyaka,37,0xE6100000010C492D07C71BD441403FF7B0DA760A58C0,,1,2013-01-01 00:00:00,
24782,24923,Nyac,2,0xE6100000010CBA1DD08888804E403BC20E0819FE63C0,,1,2013-01-01 00:00:00,
24783,24924,Nyack,33,0xE6100000010CFEE8407B9A8B444057E1E01CBF7A52C0,6765.0,1,2013-01-01 00:00:00,
24784,24925,Nye,27,0xE6100000010C3381C75CBEB74640CF543EBAC7735BC0,,1,2013-01-01 00:00:00,
24785,24926,Nyssa,38,0xE6100000010C05D8ECED3BF045409C5BD71EAC3F5DC0,3267.0,1,2013-01-01 00:00:00,
24786,24927,'O‘okala,12,0xE6100000010C9CE2CC0AA00334406516461F186963C0,,1,2013-01-01 00:00:00,
24787,24928,Oacoma,43,0xE6100000010C0DD649C7E6E54540883B287252D958C0,451.0,1,2013-01-01 00:00:00,
24788,24929,Oak,28,0xE6100000010C3ADDC36F541E4440770481DFD07958C0,66.0,1,2013-01-01 00:00:00,
24789,24930,Oak Beach,33,0xE6100000010C29756E7FD3514440F91C0E01765252C0,286.0,1,2013-01-01 00:00:00,
24790,24931,Oak Bluffs,22,0xE6100000010CF95FF8D225BA44404CD0155BF7A351C0,,1,2013-01-01 00:00:00,
24791,24932,Oak Brook,14,0xE6100000010C58AA0B7899EA4440CBE660EC73FB55C0,7883.0,1,2013-01-01 00:00:00,
24792,24933,Oak City,34,0xE6100000010C48B4D3C55CFB414002FF4A9DB65353C0,317.0,1,2013-01-01 00:00:00,
24793,24934,Oak City,46,0xE6100000010C5A379490FEAF434051B8C3CB78155CC0,578.0,1,2013-01-01 00:00:00,
24794,24935,Oak Creek,6,0xE6100000010C6904769032234440EC223B2556BD5AC0,884.0,1,2013-01-01 00:00:00,
24795,24936,Oak Creek,52,0xE6100000010C6ED3E98A6371454099BF9D9F3DF755C0,34451.0,1,2013-01-01 00:00:00,
24796,24937,Oak Forest,14,0xE6100000010C21D335EE28CD4440458FCEAF9CEF55C0,27962.0,1,2013-01-01 00:00:00,
24797,24938,Oak Forest,45,0xE6100000010CB037D66AB47F3D40B178A0046C6558C0,,1,2013-01-01 00:00:00,
24798,24939,Oak Glen,5,0xE6100000010CC9C5BD9E540641401BA034D4A83C5DC0,638.0,1,2013-01-01 00:00:00,
24799,24940,Oak Grove,44,0xE6100000010CC652245F094942404DB049C8519855C0,231.0,1,2013-01-01 00:00:00,
24800,24941,Oak Grove,49,0xE6100000010C3CE75DABF37D4340EAE8B81AD95953C0,1777.0,1,2013-01-01 00:00:00,
24801,24942,Oak Grove,10,0xE6100000010C2C78769E1DB13E4063900596ED2E55C0,,1,2013-01-01 00:00:00,
24802,24944,Oak Grove,45,0xE6100000010C0031AE5D7F444040F640D076711458C0,603.0,1,2013-01-01 00:00:00,
24803,24946,Oak Grove,11,0xE6100000010CDBE85212C80B41404C68379F5F2755C0,,1,2013-01-01 00:00:00,
24804,24947,Oak Grove,52,0xE6100000010CB76686E86BB1454048BCE1E3B82F56C0,,1,2013-01-01 00:00:00,
24805,24948,Oak Grove,23,0xE6100000010C14387E4D7B7C4640B3C2E391AE2B55C0,,1,2013-01-01 00:00:00,
24806,24949,Oak Grove,24,0xE6100000010CFC04AB459FAB4640460A65E1EB5457C0,8031.0,1,2013-01-01 00:00:00,
24807,24950,Oak Grove,26,0xE6100000010CE2DE4614A48043409AF9C4F0478857C0,7795.0,1,2013-01-01 00:00:00,
24808,24951,Oak Grove,4,0xE6100000010CB33CB4345C3B4240607072648A5B57C0,369.0,1,2013-01-01 00:00:00,
24809,24952,Oak Grove,1,0xE6100000010C3B7AB2518C984040CDD13EB1299355C0,528.0,1,2013-01-01 00:00:00,
24810,24953,Oak Grove,19,0xE6100000010C8C4AEA04346E4040F42B4256DCD856C0,1727.0,1,2013-01-01 00:00:00,
24811,24954,Oak Grove,38,0xE6100000010CDEF5E34059B54640ABD84E4AF7A85EC0,16629.0,1,2013-01-01 00:00:00,
24812,24955,Oak Grove,14,0xE6100000010CC98A86318EB4444092A7F63386A456C0,396.0,1,2013-01-01 00:00:00,
24813,24956,Oak Grove,18,0xE6100000010C5B666C43205542405704A4A256DC55C0,7489.0,1,2013-01-01 00:00:00,
24814,24957,Oak Grove,42,0xE6100000010C1BB4FC659CE34040F308C95DDF3D54C0,10291.0,1,2013-01-01 00:00:00,
24815,24959,Oak Grove Heights,4,0xE6100000010C620910AA790F42403673EDB0AEA056C0,889.0,1,2013-01-01 00:00:00,
24816,24960,Oak Grove Village,26,0xE6100000010C0AE93A9EE01C4340B338AD25AEC956C0,509.0,1,2013-01-01 00:00:00,
24817,24961,Oak Hall,49,0xE6100000010C8824C4A6DFF7424090190346F2E252C0,255.0,1,2013-01-01 00:00:00,
24818,24962,Oak Harbor,50,0xE6100000010C9290ED21862548401ADF17972AA95EC0,22075.0,1,2013-01-01 00:00:00,
24819,24963,Oak Harbor,36,0xE6100000010CA1E8CB1CDCC0444027A089B061C954C0,2759.0,1,2013-01-01 00:00:00,
24820,24964,Oak Hill,36,0xE6100000010C0F64986E6D724340D95A5F24B4A454C0,1551.0,1,2013-01-01 00:00:00,
24821,24965,Oak Hill,44,0xE6100000010CE670523D3E0B4240743EE1911DB255C0,4529.0,1,2013-01-01 00:00:00,
24822,24966,Oak Hill,1,0xE6100000010CB32D5E87C5EB3F409E34C3FC4BC555C0,26.0,1,2013-01-01 00:00:00,
24823,24967,Oak Hill,10,0xE6100000010C988E94884BDD3C40E1404816B03654C0,1792.0,1,2013-01-01 00:00:00,
24824,24968,Oak Hill,17,0xE6100000010C99976835C99F434097B9AFB9D95558C0,24.0,1,2013-01-01 00:00:00,
24825,24969,Oak Hill,51,0xE6100000010C65A5EE6F75FC42401B1E0C86844954C0,7730.0,1,2013-01-01 00:00:00,
24826,24970,Oak Hill,23,0xE6100000010C35D5EEB2BA1C46408FB40A51749355C0,569.0,1,2013-01-01 00:00:00,
24827,24971,Oak Hill,26,0xE6100000010C19F4EF445A1A434016C847E6ECDA56C0,,1,2013-01-01 00:00:00,
24828,24972,Oak Hill,45,0xE6100000010C4C2BCFCD483C3E4030D5CC5A0A7758C0,,1,2013-01-01 00:00:00,
24829,24973,Oak Hills,14,0xE6100000010CD7B5076BAD514340CC61F71DC37E56C0,,1,2013-01-01 00:00:00,
24830,24974,Oak Hills,5,0xE6100000010C2AFEEF880A314140A14ACD1E68585DC0,8879.0,1,2013-01-01 00:00:00,
24831,24975,Oak Island,45,0xE6100000010C552305604DA93D40A7E03A1023AC57C0,363.0,1,2013-01-01 00:00:00,
24832,24976,Oak Island,34,0xE6100000010C8F9FD7E951F540401F4C8A8F4F8A53C0,6783.0,1,2013-01-01 00:00:00,
24833,24977,Oak Lawn,14,0xE6100000010C786AE4A9FDDA44404B15D6D784F055C0,56690.0,1,2013-01-01 00:00:00,
24834,24978,Oak Leaf,45,0xE6100000010C6E6AA0F99C424040688B10C3B33658C0,1298.0,1,2013-01-01 00:00:00,
24835,24979,Oak Level,18,0xE6100000010CDFCB33E5F96E42401A25F95BCC1D56C0,,1,2013-01-01 00:00:00,
24836,24980,Oak Level,49,0xE6100000010C6493FC885F684240287513C6E0FB53C0,857.0,1,2013-01-01 00:00:00,
24837,24981,Oak Park,23,0xE6100000010C01D41E40D03A4540FF53BB70B1CB54C0,29319.0,1,2013-01-01 00:00:00,
24838,24982,Oak Park,14,0xE6100000010C2EB6FFB748F144405648F94935F255C0,51878.0,1,2013-01-01 00:00:00,
24839,24983,Oak Park,11,0xE6100000010CDEAA9097DA2D4040D7F445E7219454C0,484.0,1,2013-01-01 00:00:00,
24840,24984,Oak Park,5,0xE6100000010C9D2F5118EF16414082A966D6D2B05DC0,13811.0,1,2013-01-01 00:00:00,
24841,24985,Oak Park,24,0xE6100000010C31B77BB94FD94640B42BE3955A7457C0,,1,2013-01-01 00:00:00,
24842,24987,Oak Park Heights,24,0xE6100000010CB1845A7803844640AA4FCD40C03257C0,4339.0,1,2013-01-01 00:00:00,
24843,24988,Oak Point,45,0xE6100000010CE6AA1ED555984040C9923996773F58C0,2786.0,1,2013-01-01 00:00:00,
24844,24989,Oak Ridge,45,0xE6100000010C70B037312454404040DF71E5C71058C0,495.0,1,2013-01-01 00:00:00,
24845,24991,Oak Ridge,31,0xE6100000010C0B26FE28EA854440224CF6741A9F52C0,,1,2013-01-01 00:00:00,
24846,24992,Oak Ridge,26,0xE6100000010C4082870E26C0424074BDC85FB56E56C0,243.0,1,2013-01-01 00:00:00,
24847,24993,Oak Ridge,19,0xE6100000010CFE261422E04F4040875E903E77F156C0,144.0,1,2013-01-01 00:00:00,
24848,24994,Oak Ridge,34,0xE6100000010CAAEDCB3E34164240F26668974AFF53C0,6185.0,1,2013-01-01 00:00:00,
24849,24995,Oak Ridge,44,0xE6100000010C356843595301424020C2AEDC411155C0,29330.0,1,2013-01-01 00:00:00,
24850,24996,Oak Ridge North,45,0xE6100000010C6F4D15E703293E40A97812C770DC57C0,3049.0,1,2013-01-01 00:00:00,
24851,24997,Oak Run,14,0xE6100000010C1975ADBD4F7B44408D00B8A3498956C0,547.0,1,2013-01-01 00:00:00,
24852,24998,Oak Shores,5,0xE6100000010C485FF70C97E1414010A331A4D43E5EC0,337.0,1,2013-01-01 00:00:00,
24853,24999,Oak Trail Shores,45,0xE6100000010C4C7D0F4D8F3E40403E384481637558C0,2755.0,1,2013-01-01 00:00:00,
24854,25000,Oak Vale,25,0xE6100000010C381B86EA41703F4065879DCEBA7D56C0,,1,2013-01-01 00:00:00,
24855,25001,Oak Valley,17,0xE6100000010C9574DE10F4AB4240539A289DA30058C0,,1,2013-01-01 00:00:00,
24856,25002,Oak Valley,45,0xE6100000010CE6A7DD54490440401601A9A8D52058C0,368.0,1,2013-01-01 00:00:00,
24857,25003,Oak View,5,0xE6100000010CF243A51133334140D985D50E35D35DC0,4066.0,1,2013-01-01 00:00:00,
24858,25004,Oakboro,34,0xE6100000010C9797B2C2E39C4140D5DC1B8D0D1554C0,1859.0,1,2013-01-01 00:00:00,
24859,25005,Oakbrook Terrace,14,0xE6100000010C61CE22CACDEC44405F0F817EBAFD55C0,2134.0,1,2013-01-01 00:00:00,
24860,25006,Oakdale,24,0xE6100000010CB9ABB24A447B4640B50E5883C13D57C0,27378.0,1,2013-01-01 00:00:00,
24861,25007,Oakdale,39,0xE6100000010CD65D34BFF5324440C2AC0617E10B54C0,1459.0,1,2013-01-01 00:00:00,
24862,25008,Oakdale,52,0xE6100000010C62AFC10CD7FA4540FDAAB7616F9856C0,297.0,1,2013-01-01 00:00:00,
24863,25009,Oakdale,33,0xE6100000010C4152FAF83A5F44407B8A77DBE04852C0,7974.0,1,2013-01-01 00:00:00,
24864,25010,Oakdale,44,0xE6100000010CA9B6402729FE414089D750C5682355C0,212.0,1,2013-01-01 00:00:00,
24865,25011,Oakdale,19,0xE6100000010C25A24E2FE7D03E40DD257156442A57C0,7780.0,1,2013-01-01 00:00:00,
24866,25012,Oakdale,14,0xE6100000010CA7E5ACF47F214340F4E7363C186056C0,221.0,1,2013-01-01 00:00:00,
24867,25013,Oakdale,28,0xE6100000010C2E0A16E2EC084540D2904CE2077E58C0,322.0,1,2013-01-01 00:00:00,
24868,25014,Oakdale,5,0xE6100000010CBAE46EC61FE24240310A82C737365EC0,20675.0,1,2013-01-01 00:00:00,
24869,25015,Oakdale,10,0xE6100000010C213F7672E1B53E40FBC33B65DA4B55C0,,1,2013-01-01 00:00:00,
24870,25016,Oakdale,11,0xE6100000010C0919C8B3CBE84040317BD976DA1F55C0,,1,2013-01-01 00:00:00,
24871,25017,Oakdale,18,0xE6100000010C06E0FA0B98844240E0E70995492456C0,,1,2013-01-01 00:00:00,
24872,25018,Oakes,35,0xE6100000010C0A3664F2BC114740DBCEADC6C88558C0,1856.0,1,2013-01-01 00:00:00,
24873,25019,Oakesdale,50,0xE6100000010C53793BC2699047405B74571B884F5DC0,422.0,1,2013-01-01 00:00:00,
24874,25020,Oakfield,11,0xE6100000010C2163A4CD27C73F40EB18FCA229FE54C0,,1,2013-01-01 00:00:00,
24875,25021,Oakfield,20,0xE6100000010CBB1E9617AA0C47401CA6C7009A0951C0,,1,2013-01-01 00:00:00,
24876,25022,Oakfield,44,0xE6100000010CD1F0C1C650DB4140AD90A806D03256C0,,1,2013-01-01 00:00:00,
24877,25023,Oakfield,33,0xE6100000010C3206312B6F884540E316F373439153C0,1813.0,1,2013-01-01 00:00:00,
24878,25024,Oakfield,52,0xE6100000010CA021D225D2D74540277B95C6F92256C0,1075.0,1,2013-01-01 00:00:00,
24879,25025,Oakford,14,0xE6100000010CB469B63C200D4440B800D990A47D56C0,286.0,1,2013-01-01 00:00:00,
24880,25026,Oakford,39,0xE6100000010C8FE8F92E001344405FC4888EAEBD52C0,,1,2013-01-01 00:00:00,
24881,25027,Oakgrove,4,0xE6100000010C0E55E707643A42405591C0D5F05B57C0,,1,2013-01-01 00:00:00,
24882,25028,Oakham,22,0xE6100000010CAFE309CE2A2D4540B32E2416E70252C0,,1,2013-01-01 00:00:00,
24883,25029,Oakhaven,4,0xE6100000010C1A845E2459DD40409B41D719BA6757C0,63.0,1,2013-01-01 00:00:00,
24884,25030,Oakhurst,37,0xE6100000010CC70FAD07270A42407B6F8D81A50558C0,2185.0,1,2013-01-01 00:00:00,
24885,25031,Oakhurst,5,0xE6100000010C854CE8E4FBA9424082F22D628EE95DC0,2829.0,1,2013-01-01 00:00:00,
24886,25032,Oakhurst,31,0xE6100000010CE2016553AE224440EFE53E390A8152C0,3995.0,1,2013-01-01 00:00:00,
24887,25033,Oakhurst,45,0xE6100000010C9DB23FF5B4BC3E4018D6E8303AD457C0,233.0,1,2013-01-01 00:00:00,
24888,25034,Oakland,37,0xE6100000010C81735E55510D4140811627CB543458C0,1057.0,1,2013-01-01 00:00:00,
24889,25035,Oakland,5,0xE6100000010CE26712ABF5E64240FEAA6DD454915EC0,390724.0,1,2013-01-01 00:00:00,
24890,25036,Oakland,38,0xE6100000010CAFEEB32506B64540F312AD2619D35EC0,927.0,1,2013-01-01 00:00:00,
24891,25037,Oakland,21,0xE6100000010CDCEA837698B5434021826044913853C0,,1,2013-01-01 00:00:00,
24892,25039,Oakland,19,0xE6100000010CF1193F43EE3B4040265C7E969D6057C0,,1,2013-01-01 00:00:00,
24893,25041,Oakland,24,0xE6100000010C03F456B840D645400046860BAF4557C0,,1,2013-01-01 00:00:00,
24894,25042,Oakland,52,0xE6100000010C8100BE80037D45400E7CB19C293D56C0,,1,2013-01-01 00:00:00,
24895,25044,Oakland,39,0xE6100000010C16516E36B17E4440B7E3970BA61754C0,1569.0,1,2013-01-01 00:00:00,
24896,25046,Oakland,16,0xE6100000010C4A9FB18A92A744408C7967FE62D957C0,1527.0,1,2013-01-01 00:00:00,
24897,25047,Oakland,14,0xE6100000010CFD4AE7C3B3D34340A8D8E264AC0156C0,880.0,1,2013-01-01 00:00:00,
24898,25048,Oakland,26,0xE6100000010C10864BD8C84943402F9C10DFAE9856C0,1381.0,1,2013-01-01 00:00:00,
24899,25050,Oakland,28,0xE6100000010CA950DD5CFCEA4440C2EBE9D9E21D58C0,1244.0,1,2013-01-01 00:00:00,
24900,25051,Oakland,31,0xE6100000010C7DAC85FEAE8144405E978686EA9052C0,12754.0,1,2013-01-01 00:00:00,
24901,25052,Oakland,20,0xE6100000010C2C4DA5FA29454640267F411C356E51C0,2602.0,1,2013-01-01 00:00:00,
24902,25053,Oakland,4,0xE6100000010CBFA0E0BDFE3A424018A76B378B2457C0,,1,2013-01-01 00:00:00,
24903,25054,Oakland,25,0xE6100000010CF0F730202007414004C0C293A77A56C0,527.0,1,2013-01-01 00:00:00,
24904,25055,Oakland,44,0xE6100000010CD2C8E7154F9D4140403C0103F76056C0,6623.0,1,2013-01-01 00:00:00,
24905,25056,Oakland,10,0xE6100000010C4F3FA88B148E3C40AAA74533856854C0,2538.0,1,2013-01-01 00:00:00,
24906,25057,Oakland,18,0xE6100000010C99A6BEE25F8542402621EC6FE48F55C0,225.0,1,2013-01-01 00:00:00,
24907,25058,Oakland,42,0xE6100000010CB997EAB8D0FD40407333373A421F54C0,1232.0,1,2013-01-01 00:00:00,
24908,25059,Oakland Acres,16,0xE6100000010C6DD800B6CDDB444022B60595823457C0,156.0,1,2013-01-01 00:00:00,
24909,25060,Oakland City,15,0xE6100000010C147F6F2E592B43400DAC3EB214D655C0,2429.0,1,2013-01-01 00:00:00,
24910,25061,Oakland Heights,11,0xE6100000010C3CAC263E2D1B4140023164D0E43255C0,,1,2013-01-01 00:00:00,
24911,25062,Oakland Park,10,0xE6100000010C39E51B1BCBCD3C40670A9DD7586B54C0,,1,2013-01-01 00:00:00,
24912,25063,Oakland Park,26,0xE6100000010C0162B774718E4240B17E7DBE779E57C0,,1,2013-01-01 00:00:00,
24913,25065,Oakley,23,0xE6100000010CCD960744E3914540C18EFF02C10A55C0,290.0,1,2013-01-01 00:00:00,
24914,25066,Oakley,17,0xE6100000010CA41B6151119143406A4716D5473759C0,2045.0,1,2013-01-01 00:00:00,
24915,25067,Oakley,25,0xE6100000010CD13E56F0DB1B40400339CDA733A056C0,,1,2013-01-01 00:00:00,
24916,25068,Oakley,14,0xE6100000010CB13D699725F04340F0671DFA933356C0,,1,2013-01-01 00:00:00,
24917,25069,Oakley,42,0xE6100000010CE021D62CE18F4040EA0198D7360154C0,,1,2013-01-01 00:00:00,
24918,25070,Oakley,46,0xE6100000010C212EEF607A5B4440F71DC3633FD35BC0,1470.0,1,2013-01-01 00:00:00,
24919,25071,Oakley,13,0xE6100000010CC5B4CAA7221F45406039420672785CC0,763.0,1,2013-01-01 00:00:00,
24920,25072,Oakley,5,0xE6100000010C37685485ABFF4240B8FAFBD6986D5EC0,35432.0,1,2013-01-01 00:00:00,
24921,25073,Oakley Park,23,0xE6100000010C4D7F9B6AD2484540ED815660C8DF54C0,,1,2013-01-01 00:00:00,
24922,25074,Oaklyn,31,0xE6100000010C0C79043752F34340FF4932616AC552C0,4038.0,1,2013-01-01 00:00:00,
24923,25075,Oakman,1,0xE6100000010CDCC6551B52DB4040948D6214DFD855C0,789.0,1,2013-01-01 00:00:00,
24924,25076,Oakman,11,0xE6100000010CB1FDBF45824841405E126745542D55C0,,1,2013-01-01 00:00:00,
24925,25077,Oakmont,39,0xE6100000010C1DD8E033C8424440BF3566C8E7F553C0,6303.0,1,2013-01-01 00:00:00,
24926,25078,Oakpark,49,0xE6100000010C1EE85729F32E43401C1483763D8A53C0,,1,2013-01-01 00:00:00,
24927,25079,Oakridge,38,0xE6100000010C7C07E4B78DDF4540C4A2D8C08C9D5EC0,3205.0,1,2013-01-01 00:00:00,
24928,25080,Oaks,37,0xE6100000010C27921153C7154240F4612DA638B857C0,288.0,1,2013-01-01 00:00:00,
24929,25081,Oaks,39,0xE6100000010CD0C254E9DD104440B2ACEA9B6ADD52C0,,1,2013-01-01 00:00:00,
24930,25082,Oaks,26,0xE6100000010C83D9A95E239943404D91329875A457C0,129.0,1,2013-01-01 00:00:00,
24931,25083,Oakshade,36,0xE6100000010CA8BE98D29FD544408DFD7623BD0955C0,,1,2013-01-01 00:00:00,
24932,25084,Oakton,18,0xE6100000010C8875F409EA544240B49BCF6F4E4456C0,,1,2013-01-01 00:00:00,
24933,25085,Oakton,49,0xE6100000010C25091DCFC2704340C104C996405353C0,34166.0,1,2013-01-01 00:00:00,
24934,25086,Oaktown,15,0xE6100000010C945ADE0B826F4340B62B990840DC55C0,608.0,1,2013-01-01 00:00:00,
24935,25087,Oakvale,51,0xE6100000010C457F68E6C9AA4240C9E9EBF99A3D54C0,121.0,1,2013-01-01 00:00:00,
24936,25088,Oakview,26,0xE6100000010CDAFE3ADCB39A434023EC25D75EA457C0,375.0,1,2013-01-01 00:00:00,
24937,25089,Oakville,26,0xE6100000010C3D70DFB42A3C4340D1C952EB7D9356C0,36143.0,1,2013-01-01 00:00:00,
24938,25090,Oakville,16,0xE6100000010CCB89D1CEC48C44400D2F2D8FDAC256C0,173.0,1,2013-01-01 00:00:00,
24939,25091,Oakville,7,0xE6100000010CB8BA5285F5CB4440DB00C7F9764552C0,9047.0,1,2013-01-01 00:00:00,
24940,25092,Oakville,19,0xE6100000010CCC3450CF71C83D40BDA94885B18156C0,,1,2013-01-01 00:00:00,
24941,25093,Oakville,23,0xE6100000010C346EC5596C0A454014C083552BE554C0,,1,2013-01-01 00:00:00,
24942,25094,Oakville,50,0xE6100000010CD9E90775916B474082678C20DFCE5EC0,684.0,1,2013-01-01 00:00:00,
24943,25095,Oakville,5,0xE6100000010C764C82DCEA374340693B01A8BD995EC0,71.0,1,2013-01-01 00:00:00,
24944,25096,Oakwood,37,0xE6100000010C412807A5C3F74140046AA1CCA5AE58C0,65.0,1,2013-01-01 00:00:00,
24945,25097,Oakwood,45,0xE6100000010CAC8F87BEBB953F4050CB6A1558F657C0,510.0,1,2013-01-01 00:00:00,
24946,25098,Oakwood,44,0xE6100000010C007FE7CD97444240B31886D915E555C0,,1,2013-01-01 00:00:00,
24947,25099,Oakwood,36,0xE6100000010C3DD52137C3AE44407011CE5D816054C0,3667.0,1,2013-01-01 00:00:00,
24948,25101,Oakwood,39,0xE6100000010CD1274DDE5B81444051A04FE4491854C0,2270.0,1,2013-01-01 00:00:00,
24949,25102,Oakwood,26,0xE6100000010CFC81BC68D999434066868DB27EA457C0,185.0,1,2013-01-01 00:00:00,
24950,25103,Oakwood,11,0xE6100000010C8940F50F221D41405837DE1D99F854C0,3970.0,1,2013-01-01 00:00:00,
24951,25105,Oakwood,14,0xE6100000010C3B037EE8DD0E44409B221BA3D0F155C0,1595.0,1,2013-01-01 00:00:00,
24952,25106,Oakwood Hills,14,0xE6100000010C84EA30708A1F454048FDF50A8B0F56C0,2083.0,1,2013-01-01 00:00:00,
24953,25107,Oakwood Manor,26,0xE6100000010C8B44B2913599434008F87F1F1FA457C0,,1,2013-01-01 00:00:00,
24954,25108,Oakwood Park,26,0xE6100000010C50CCD5EA069A4340F4FF05DDB9A457C0,188.0,1,2013-01-01 00:00:00,
24955,25109,Oark,4,0xE6100000010C0821205F42D841407D7B325AA26457C0,,1,2013-01-01 00:00:00,
24956,25110,Oasis,29,0xE6100000010CB0202812A78344409745178A2A9F5CC0,29.0,1,2013-01-01 00:00:00,
24957,25111,Oasis,46,0xE6100000010CD449B6BA9CA54340CD4A49C535285CC0,75.0,1,2013-01-01 00:00:00,
24958,25112,Oasis,32,0xE6100000010C8C8D2F9056764040AFB085C54DD45AC0,149.0,1,2013-01-01 00:00:00,
24959,25113,Oasis,5,0xE6100000010C4EB51666A1BB40401635F33F54065DC0,6890.0,1,2013-01-01 00:00:00,
24960,25114,Oatman,3,0xE6100000010C3AB2F2CB60834140EEAE58688C985CC0,135.0,1,2013-01-01 00:00:00,
24961,25115,Obar,32,0xE6100000010C49319B5B7CC44140F1587DBFE2CC59C0,,1,2013-01-01 00:00:00,
24962,25116,Oberlin,17,0xE6100000010CCE870C50BFE84340BA2D910BCE2159C0,1788.0,1,2013-01-01 00:00:00,
24963,25117,Oberlin,36,0xE6100000010C1904B1C79FA544406B76EE87E98D54C0,8286.0,1,2013-01-01 00:00:00,
24964,25118,Oberlin,19,0xE6100000010C12088552C59E3E40CCDA0132CF3057C0,1770.0,1,2013-01-01 00:00:00,
24965,25119,Oberon,35,0xE6100000010C63B48EAA26F6474010F230A30ECD58C0,105.0,1,2013-01-01 00:00:00,
24966,25120,Obert,28,0xE6100000010CBD70E7C248584540C73DA76ACC4158C0,23.0,1,2013-01-01 00:00:00,
24967,25121,Obetz,36,0xE6100000010C8E9DA68581F04340AFE710DDD8BC54C0,4532.0,1,2013-01-01 00:00:00,
24968,25122,Obion,44,0xE6100000010C40CA3E7E2521424048BF2264454C56C0,1119.0,1,2013-01-01 00:00:00,
24969,25123,Oblong,14,0xE6100000010C74C3A519418043407E8AE3C02BFA55C0,1466.0,1,2013-01-01 00:00:00,
24970,25124,O'Brien,45,0xE6100000010CFEEB81FBA6B040401E61623DFFF558C0,106.0,1,2013-01-01 00:00:00,
24971,25125,O'Brien,10,0xE6100000010CF6798CF2CC093E4031C225112BBC54C0,,1,2013-01-01 00:00:00,
24972,25126,O'Brien,38,0xE6100000010C50EF98709E08454036A094FFFFEC5EC0,504.0,1,2013-01-01 00:00:00,
24973,25127,Ocala,10,0xE6100000010C63DB583FEC2F3D40F9BAB145F78854C0,56315.0,1,2013-01-01 00:00:00,
24974,25128,Ocate,32,0xE6100000010C39B874CC791642400E0E9B6D13435AC0,,1,2013-01-01 00:00:00,
24975,25129,Occidental,5,0xE6100000010CDB745F2926344340BD923F73B1BC5EC0,1115.0,1,2013-01-01 00:00:00,
24976,25130,Occoquan,49,0xE6100000010CC8F19E5E8457434027DBC01DA85053C0,934.0,1,2013-01-01 00:00:00,
24977,25131,Ocean Beach,33,0xE6100000010C6913CC3DC9524440EDC2C5400D4A52C0,79.0,1,2013-01-01 00:00:00,
24978,25132,Ocean Bluff,22,0xE6100000010C530CEB21750C4540B785425FD5A951C0,,1,2013-01-01 00:00:00,
